BTC/USDT,117711.43,117727.85,0.1394936753381792
BTC/USDT,117675.31,117690.68,0.13063185487070558
BTC/USDT,117628.01,117698.25,0.597297987250206
BTC/USDT,117727.84,117795.0,0.5709631312647547
BTC/USDT,117752.43,117759.99,0.06429484472699708
BTC/USDT,117744.08,117636.0,-0.9193023531698061
BTC/USDT,117589.43,117538.9,-0.42996618104158885
BTC/USDT,117526.92,117436.58,-0.7687928801906337
BTC/USDT,117419.97,117415.36,-0.03923662302558071
