timestamp,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,sma_50,ema_21,atr,body,upper_wick,lower_wick,return_1,return_3,rolling_std,volume_spike,price_above_ema,rsi_oversold,macd_cross_up,volatility,momentum_3
2025-07-10 22:31:00,115899.99,115900.0,115865.48,115865.48,17.73458,32.076214586556645,-108.69877224587253,-95.74956240266238,-12.949209843210156,116234.09419999999,116057.58956759151,82.61965038439546,-34.51000000000931,0.00999999999476131,0.0,-0.0002977567124898828,-0.0010564022953751806,0.00040307475871208877,0.7842149338400539,0,0,0,34.520000000004075,-122.52999999999884
2025-07-10 22:32:00,115865.48,115905.96,115848.68,115870.26,49.65005,32.57265533733835,-109.65186379136867,-98.53002268040363,-11.121841110965036,116219.1458,116040.55960690137,80.8096753569396,4.779999999998836,35.70000000001164,16.80000000000291,4.125473782190525e-05,-0.0004766853752307121,0.00037623221254396084,1.925542955058183,0,0,0,57.28000000001339,-55.26000000000931
2025-07-10 22:33:00,115870.27,115900.0,115869.48,115869.48,16.30485,32.53087300778435,-109.21121626958484,-100.66626139823987,-8.54495487134497,116208.6602,116025.00691536488,77.21755568858705,-0.7900000000081491,29.729999999995925,0.0,-6.731666952308757e-06,-0.0002632441987269196,0.00023461848644304247,0.7033520587892984,0,0,0,30.520000000004075,-30.510000000009313
2025-07-10 22:34:00,115869.49,115925.22,115869.48,115885.39,61.25457,34.379872602023994,-106.35223355285416,-101.80345582916274,-4.5487777236914155,116200.36799999999,116012.31446851353,75.68344456797406,15.89999999999418,39.830000000001746,0.010000000009313226,0.00013730966946612355,0.0001718372029357873,0.00018289087593037167,2.2888635162645903,0,0,0,55.74000000000524,19.910000000003492
2025-07-10 22:35:00,115885.38,115895.97,115880.0,115880.0,8.47667,34.0395282664863,-103.33027007334749,-102.1088186779997,-1.221451395347799,116197.7518,116000.28588046685,71.41819852740457,-5.380000000004657,10.589999999996508,0.0,-4.651147137701983e-05,8.405953348167294e-05,0.00016238595569420894,0.3392924430463235,0,0,0,15.970000000001164,9.740000000005239
2025-07-10 22:36:00,115880.01,115925.0,115880.0,115924.99,17.96639,39.42950964492892,-96.19613606434723,-100.9262821552692,4.730146090921977,116195.84599999999,115993.4408004244,69.53118434687568,44.98000000001048,0.00999999999476131,0.00999999999476131,0.00038824646185720013,0.000479073523071083,0.00017374513183742598,0.7385152802671652,0,0,1,45.0,55.51000000000931
2025-07-10 22:37:00,115924.99,115925.0,115884.36,115884.67,12.44823,36.5471618578423,-92.72687282579136,-99.28640028937365,6.559527463582285,116193.087,115983.55254584036,67.4675283220988,-40.320000000006985,0.00999999999476131,0.3099999999976717,-0.0003478111147562357,-6.213035137592193e-06,0.00026910514710525897,0.5170886585460989,0,0,0,40.63999999999942,-0.7200000000011642
2025-07-10 22:38:00,115884.66,115940.07,115884.66,115926.81,27.57278,41.37103547619317,-85.5904771508358,-96.54721566166609,10.956738510830291,116184.4234,115978.39413258214,66.60627629909199,42.14999999999418,13.260000000009313,0.0,0.0003636373991486863,0.00040395236451495897,0.0003065851662836267,1.1699839460610735,0,0,0,55.41000000000349,46.80999999999767
2025-07-10 22:39:00,115926.82,115926.82,115829.27,115829.28,10.42796,34.7806484457066,-86.8040648453898,-94.59858549841084,7.7945206530210385,116169.931,115964.83830234739,68.81654227772849,-97.54000000000815,0.0,0.00999999999476131,-0.0008413066830701421,-0.0008256200841596506,0.0005165022683178497,0.43423231176333926,0,0,0,97.55000000000291,-95.7100000000064
2025-07-10 22:40:00,115829.28,115860.11,115829.27,115833.22,16.13438,35.22953256509231,-86.45135930868855,-92.96914026046639,6.517780951777837,116160.5744,115952.87300213399,66.10393211503334,3.9400000000023283,26.889999999999418,0.00999999999476131,3.40155787896812e-05,-0.00044397589430933415,0.0005197059337934531,0.677999277725479,0,0,0,30.839999999996508,-51.44999999999709
2025-07-10 22:41:00,115833.23,115840.92,115800.0,115800.02,14.14942,33.15853474815734,-87.83825543454441,-91.942963295282,4.104707860737591,116149.6136,115938.97727466727,64.30507982110227,-33.20999999999185,7.690000000002328,0.020000000004074536,-0.0002866189854688894,-0.0010937073141233933,0.00045051532402991896,0.6036820568525415,0,0,0,40.919999999998254,-126.7899999999936
2025-07-10 22:42:00,115800.02,115846.82,115800.02,115843.99,17.26849,38.329298701868844,-84.41627085582877,-90.43762480739136,6.021353951562588,116139.8758,115930.34206787933,63.05471697673803,43.970000000001164,2.8300000000017462,0.0,0.00037970632474859656,0.00012699724974551962,0.0005106207333115401,0.8548599149698911,0,0,0,46.80000000000291,14.710000000006403
2025-07-10 22:43:00,115843.99,115880.51,115843.99,115855.12,23.14897,39.60294229465377,-79.88535677443724,-88.32717120080054,8.441814426363294,116128.61340000002,115923.5036980721,61.15938004982742,11.129999999990105,25.389999999999418,0.0,9.607749180595704e-05,0.00018906493318571194,0.00046585840042151494,1.1084130811778485,0,0,0,36.51999999998952,21.89999999999418
2025-07-10 22:44:00,115855.12,115989.98,115837.39,115962.95,29.94447,50.309939267079315,-66.82329751664656,-84.02639646396975,17.203098947323184,116117.3924,115927.0897255201,67.69013861769665,107.83000000000175,27.029999999998836,17.729999999995925,0.0009307314169628711,0.0014069945756485236,0.00045734936034057,1.6866535885098468,1,0,0,152.5899999999965,162.92999999999302
2025-07-10 22:45:00,115962.95,115962.96,115927.96,115937.48,8.37038,48.139118085215244,-57.85976621761802,-78.79307041469941,20.933304197081398,116104.54200000002,115928.03429592735,65.3551287164326,-25.470000000001164,0.010000000009313226,9.519999999989523,-0.00021963911749400822,0.0008070336665717548,0.0004969828851553724,0.4717528406882951,1,0,0,35.0,93.48999999999069
2025-07-10 22:46:00,115937.48,116004.36,115937.48,116002.89,19.9043,53.66815784683579,-44.95979421734228,-72.026415175228,27.066620957885718,116092.29699999999,115934.83935993395,65.4640480938306,65.41000000000349,1.4700000000011642,0.0,0.0005641833857352729,0.0012754723313048721,0.0004395938770447412,1.109682154222755,1,0,0,66.88000000000466,147.77000000000407
2025-07-10 22:47:00,116002.9,116169.74,116002.89,116169.73,28.3071,64.16311712888972,-21.031442431165488,-61.827420626415496,40.79597819525001,116087.1808,115956.19305448541,72.70590180141454,166.83000000000175,0.010000000009313226,0.00999999999476131,0.0014382400300543274,0.0017831557406913223,0.0006579908198145443,1.4499489699876937,1,0,0,166.85000000000582,206.77999999999884
2025-07-10 22:48:00,116169.73,116169.74,116114.03,116148.52,17.81552,62.233157619461295,-3.736449522548355,-50.20922640564207,46.472776883093715,116080.70439999999,115973.67732225946,71.49190881559967,-21.20999999999185,0.010000000009313226,34.49000000000524,-0.0001825776818108471,0.0018202914191338682,0.0007165097231215243,0.9605556103410027,1,0,0,55.7100000000064,211.04000000000815
2025-07-10 22:49:00,116148.52,116148.53,116103.14,116103.15,40.15375,58.200405328585155,6.2370799588097725,-38.919965132751706,45.15704509156148,116072.95700000001,115985.44756569041,69.62748675734251,-45.370000000009895,0.00999999999476131,0.00999999999476131,-0.00039062056064087525,0.0008642888121148662,0.0007629511723754612,1.8659084954709826,1,0,0,45.38999999999942,100.25999999999476
2025-07-10 22:50:00,116103.15,116137.27,116080.0,116137.27,39.83772,60.28471534606414,16.70184431078087,-27.79560324404519,44.49744755482606,116068.11059999999,115999.2496051731,68.74480913181834,34.120000000009895,0.0,23.14999999999418,0.0002938766088604883,-0.0002794187435917195,0.0007185582474569311,1.6675470903907457,1,0,0,57.270000000004075,-32.45999999999185
2025-07-10 22:51:00,116137.27,116182.47,116131.42,116131.42,36.52079,59.7347330628809,24.243732685557916,-17.38773605812457,41.63146874368249,116062.0168,116011.26509561192,67.48089419383153,-5.850000000005821,45.19999999999709,0.0,-5.037142684694018e-05,-0.00014722529395994055,0.0007241510342204851,1.3978099945003568,1,0,0,51.05000000000291,-17.10000000000582
2025-07-10 22:52:00,116131.42,116148.27,116118.39,116140.57,36.54181,60.34412808112542,30.60625226481352,-7.788938393536953,38.39519065835047,116060.8282,116023.02008691993,64.7951160371296,9.150000000008731,7.69999999999709,13.029999999998836,7.879004665589662e-05,0.0003222996103036113,0.00025905461835093013,1.3025302446336469,1,0,0,29.880000000004657,37.420000000012806
2025-07-10 22:53:00,116140.57,116191.36,116133.22,116145.45,34.91762,60.68587167260474,35.63163082675601,0.8951754505216387,34.73645537623437,116059.1848,116034.15007901812,64.31975060590602,4.879999999990105,45.91000000000349,7.350000000005821,4.201804761239103e-05,7.043389258232224e-05,0.00024965983728287915,1.1945265879990612,1,0,0,58.13999999999942,8.179999999993015
2025-07-10 22:54:00,116145.45,116166.72,116081.05,116100.64,35.53577,55.920429744439225,35.588247867286555,7.833789933874622,27.75445793341193,116056.13560000001,116040.19461728919,65.84476841976975,-44.80999999999767,21.270000000004075,19.589999999996508,-0.0003858093450926914,-0.0002650445503895593,0.0002478056517823594,1.192856737166603,1,0,0,85.66999999999825,-30.779999999998836
2025-07-10 22:55:00,116100.65,116111.73,116055.89,116104.52,29.33144,56.24085437062043,35.45820996037219,13.358673939174135,22.099536021198052,116052.873,116046.0423793538,65.13014210407167,3.8700000000098953,7.209999999991851,44.75999999999476,3.341928175415454e-05,-0.000310399716481502,0.0001901162960399241,0.919867798938124,1,0,0,55.83999999999651,-36.05000000000291
2025-07-10 22:56:00,116104.52,116104.53,116048.59,116048.6,32.88173,50.538773728758855,30.491391543735517,16.785217460086415,13.706174083649103,116047.70820000001,116046.27489032164,64.47370338235243,-55.919999999998254,0.00999999999476131,0.010000000009313226,-0.00048163499577791313,-0.0008338682229910299,0.0002684099794621822,0.9908813875225729,1,0,0,55.94000000000233,-96.84999999999127
2025-07-10 22:57:00,116048.59,116064.61,116048.59,116064.61,30.68201,52.038068286150114,27.529680345003726,18.93411003706988,8.595570307933848,116040.2872,116047.94171847422,61.01272456932754,16.020000000004075,0.0,0.0,0.00013795944113059733,-0.0003103342065986503,0.00028159396618701897,0.9180234251783328,1,0,0,16.020000000004075,-36.029999999998836
2025-07-10 22:58:00,116064.61,116096.01,116041.99,116041.99,32.48007,49.74378589189428,23.091078347773873,19.76550369921068,3.325574648563194,116034.18920000002,116047.40065315837,60.51324424294625,-22.619999999995343,31.39999999999418,0.0,-0.00019489144882312015,-0.0005385664571887494,0.00026466608847464654,0.9309739081079713,0,0,0,54.01999999998952,-62.529999999998836
2025-07-10 22:59:00,116042.0,116070.01,115976.02,116008.38,60.04929,46.46571088284875,16.669255377317313,19.14625403483201,-2.476998657514695,116027.648,116043.85332105307,62.90444108273514,-33.61999999999534,28.00999999999476,32.36000000000058,-0.0002896365358781017,-0.00034657893330902745,0.0002488260041996676,1.6283305753525326,0,0,0,93.98999999999069,-40.220000000001164
2025-07-10 23:00:00,116008.38,116033.5,116008.37,116033.49,45.86993,49.1612037915224,13.451026493028621,18.00720852647133,-4.55618203344271,116022.4426,116042.91120095734,60.206266719682965,25.110000000000582,0.00999999999476131,0.010000000009313226,0.00021644988060343096,-0.0002681265202200134,0.0002936320483660349,1.2238166992458002,0,0,0,25.130000000004657,-31.119999999995343
2025-07-10 23:01:00,116033.5,116045.4,115956.16,115956.16,42.7503,42.126476444241014,4.607559116528137,15.327278644482693,-10.719719527954556,116017.55859999999,116035.02472814303,62.28010481113352,-77.33999999999651,11.89999999999418,0.0,-0.0006664455236156108,-0.0007396460539844663,0.0003553174964831345,1.1219374177464898,0,0,0,89.23999999999069,-85.83000000000175
2025-07-10 23:02:00,115956.16,115997.09,115911.69,115926.23,44.61282,39.75530353428559,-4.761169558696565,11.309589003846842,-16.070758562543407,116013.4268,116025.13429831185,63.93152589605214,-29.930000000007567,40.929999999993015,14.539999999993597,-0.00025811479096937706,-0.0007081384982706718,0.0003142523477533227,1.1465320253877183,0,0,0,85.39999999999418,-82.15000000000873
2025-07-10 23:03:00,115926.24,115980.0,115926.23,115955.33,40.07636,43.10826252878468,-9.72571573377354,7.102528056322766,-16.82824379009631,116010.7392,116018.78845301077,63.205702617762995,29.089999999996508,24.669999999998254,0.010000000009313226,0.00025102170578650274,-0.000673598630878014,0.0003850340659500463,1.016470653642892,0,0,0,53.770000000004075,-78.16000000000349
